arm,step,task_id,answer_position,scored_count
ROTATING,512,atcoder/abc314_d,5,5
ROTATING,512,atcoder/abc314_d,6,5
ROTATING,512,atcoder/abc314_d,7,5
ROTATING,512,atcoder/abc314_d,40,1
ROTATING,512,atcoder/abc314_d,41,1
ROTATING,512,atcoder/abc314_d,42,1
ROTATING,512,atcoder/abc314_d,43,1
ROTATING,512,atcoder/abc314_d,44,1
ROTATING,512,atcoder/abc314_d,45,1
ROTATING,512,atcoder/abc314_d,46,1
ROTATING,512,atcoder/abc314_d,47,1
ROTATING,512,atcoder/abc314_d,48,1
ROTATING,512,atcoder/abc314_d,49,1
ROTATING,512,atcoder/abc314_d,50,1
ROTATING,512,atcoder/abc314_d,51,1
ROTATING,512,atcoder/abc314_d,52,1
ROTATING,512,atcoder/abc314_d,53,1
ROTATING,512,atcoder/abc314_d,54,1
ROTATING,512,atcoder/abc314_d,55,1
ROTATING,512,atcoder/abc314_d,120,1
ROTATING,512,atcoder/abc314_d,121,1
ROTATING,512,atcoder/abc314_d,122,1
ROTATING,512,atcoder/abc314_d,123,1
ROTATING,512,atcoder/abc314_d,124,1
ROTATING,512,atcoder/abc314_d,125,1
ROTATING,512,atcoder/abc314_d,126,1
ROTATING,512,atcoder/abc314_d,127,1
ROTATING,512,atcoder/abc314_d,184,1
ROTATING,512,atcoder/abc314_d,185,1
ROTATING,512,atcoder/abc314_d,186,1
ROTATING,512,atcoder/abc314_d,187,1
ROTATING,512,atcoder/abc314_d,188,1
ROTATING,512,atcoder/abc314_d,189,1
ROTATING,512,atcoder/abc314_d,190,1
ROTATING,512,atcoder/abc314_d,191,1
ROTATING,512,atcoder/abc314_d,232,1
ROTATING,512,atcoder/abc314_d,233,1
ROTATING,512,atcoder/abc314_d,234,1
ROTATING,512,atcoder/abc314_d,235,1
ROTATING,512,atcoder/abc314_d,236,1
ROTATING,512,atcoder/abc314_d,237,1
ROTATING,512,atcoder/abc314_d,238,1
ROTATING,512,atcoder/abc314_d,239,1
ROTATING,512,atcoder/abc314_d,240,1
ROTATING,512,atcoder/abc314_d,241,1
ROTATING,512,atcoder/abc314_d,242,1
ROTATING,512,atcoder/abc314_d,243,1
ROTATING,512,atcoder/abc314_d,244,1
ROTATING,512,atcoder/abc314_d,245,1
ROTATING,512,atcoder/abc314_d,246,1
ROTATING,512,atcoder/abc314_d,247,1
ROTATING,512,atcoder/abc314_d,288,1
ROTATING,512,atcoder/abc314_d,289,1
ROTATING,512,atcoder/abc314_d,290,1
ROTATING,512,atcoder/abc314_d,291,1
ROTATING,512,atcoder/abc314_d,292,1
ROTATING,512,atcoder/abc314_d,293,1
ROTATING,512,atcoder/abc314_d,294,1
ROTATING,512,atcoder/abc314_d,295,1
ROTATING,512,atcoder/abc314_d,320,1
ROTATING,512,atcoder/abc314_d,321,1
ROTATING,512,atcoder/abc314_d,322,1
ROTATING,512,atcoder/abc314_d,323,1
ROTATING,512,atcoder/abc314_d,324,1
ROTATING,512,atcoder/abc314_d,325,1
ROTATING,512,atcoder/abc314_d,326,1
ROTATING,512,atcoder/abc314_d,327,1
ROTATING,512,atcoder/abc314_d,376,1
ROTATING,512,atcoder/abc314_d,377,1
ROTATING,512,atcoder/abc314_d,378,1
ROTATING,512,atcoder/abc314_d,379,1
ROTATING,512,atcoder/abc314_d,380,1
ROTATING,512,atcoder/abc314_d,381,1
ROTATING,512,atcoder/abc314_d,382,1
ROTATING,512,atcoder/abc314_d,383,1
ROTATING,512,atcoder/abc314_d,472,1
ROTATING,512,atcoder/abc314_d,473,1
ROTATING,512,atcoder/abc314_d,474,1
ROTATING,512,atcoder/abc314_d,475,1
ROTATING,512,atcoder/abc314_d,476,1
ROTATING,512,atcoder/abc314_d,477,1
ROTATING,512,atcoder/abc314_d,478,1
ROTATING,512,atcoder/abc314_d,479,1
ROTATING,512,atcoder/abc314_d,488,1
ROTATING,512,atcoder/abc314_d,489,1
ROTATING,512,atcoder/abc314_d,490,1
ROTATING,512,atcoder/abc314_d,491,1
ROTATING,512,atcoder/abc314_d,492,1
ROTATING,512,atcoder/abc314_d,493,1
ROTATING,512,atcoder/abc314_d,494,1
ROTATING,512,atcoder/abc314_d,495,1
ROTATING,512,atcoder/abc314_d,496,1
ROTATING,512,atcoder/abc314_d,497,1
ROTATING,512,atcoder/abc314_d,498,1
ROTATING,512,atcoder/abc314_d,499,1
ROTATING,512,atcoder/abc314_d,500,1
ROTATING,512,atcoder/abc314_d,501,1
ROTATING,512,atcoder/abc314_d,502,1
ROTATING,512,atcoder/abc314_d,503,1
ROTATING,512,atcoder/abc314_d,560,1
ROTATING,512,atcoder/abc314_d,561,1
ROTATING,512,atcoder/abc314_d,562,1
ROTATING,512,atcoder/abc314_d,563,1
ROTATING,512,atcoder/abc314_d,564,1
ROTATING,512,atcoder/abc314_d,565,1
ROTATING,512,atcoder/abc314_d,566,1
ROTATING,512,atcoder/abc314_d,567,1
ROTATING,512,atcoder/abc314_d,568,1
ROTATING,512,atcoder/abc314_d,569,1
ROTATING,512,atcoder/abc314_d,570,1
ROTATING,512,atcoder/abc314_d,571,1
ROTATING,512,atcoder/abc314_d,572,1
ROTATING,512,atcoder/abc314_d,573,1
ROTATING,512,atcoder/abc314_d,574,1
ROTATING,512,atcoder/abc314_d,575,1
ROTATING,512,atcoder/abc314_d,616,1
ROTATING,512,atcoder/abc314_d,617,1
ROTATING,512,atcoder/abc314_d,618,1
ROTATING,512,atcoder/abc314_d,619,1
ROTATING,512,atcoder/abc314_d,620,1
ROTATING,512,atcoder/abc314_d,621,1
ROTATING,512,atcoder/abc314_d,622,1
ROTATING,512,atcoder/abc314_d,623,1
ROTATING,512,atcoder/abc314_d,632,1
ROTATING,512,atcoder/abc314_d,633,1
ROTATING,512,atcoder/abc314_d,634,1
ROTATING,512,atcoder/abc314_d,635,1
ROTATING,512,atcoder/abc314_d,636,1
ROTATING,512,atcoder/abc314_d,637,1
ROTATING,512,atcoder/abc314_d,638,1
ROTATING,512,atcoder/abc314_d,639,1
ROTATING,512,atcoder/abc314_d,680,1
ROTATING,512,atcoder/abc314_d,681,1
ROTATING,512,atcoder/abc314_d,682,1
ROTATING,512,atcoder/abc314_d,683,1
ROTATING,512,atcoder/abc314_d,684,1
ROTATING,512,atcoder/abc314_d,685,1
ROTATING,512,atcoder/abc314_d,686,1
ROTATING,512,atcoder/abc314_d,687,1
ROTATING,512,atcoder/abc314_d,720,1
ROTATING,512,atcoder/abc314_d,721,1
ROTATING,512,atcoder/abc314_d,722,1
ROTATING,512,atcoder/abc314_d,728,1
ROTATING,512,atcoder/abc314_d,729,1
ROTATING,512,atcoder/abc314_d,730,1
ROTATING,512,atcoder/abc314_d,731,1
ROTATING,512,atcoder/abc314_d,732,1
ROTATING,512,atcoder/abc322_b,0,5
ROTATING,512,atcoder/abc322_b,1,5
ROTATING,512,atcoder/abc322_b,2,5
ROTATING,512,atcoder/abc322_b,3,5
ROTATING,512,atcoder/abc322_b,4,5
ROTATING,512,atcoder/abc322_b,5,5
ROTATING,512,atcoder/abc322_b,6,5
ROTATING,512,atcoder/abc322_b,7,5
ROTATING,512,atcoder/abc322_b,8,1
ROTATING,512,atcoder/abc322_b,9,1
ROTATING,512,atcoder/abc322_b,16,1
ROTATING,512,atcoder/abc322_b,17,1
ROTATING,512,atcoder/abc322_b,18,1
ROTATING,512,atcoder/abc322_b,19,1
ROTATING,512,atcoder/abc322_b,20,1
ROTATING,512,atcoder/abc322_b,21,1
ROTATING,512,atcoder/abc322_b,22,1
ROTATING,512,atcoder/abc322_b,23,1
ROTATING,512,atcoder/abc322_b,40,1
ROTATING,512,atcoder/abc322_b,41,1
ROTATING,512,atcoder/abc322_b,42,1
ROTATING,512,atcoder/abc322_b,43,1
ROTATING,512,atcoder/abc322_b,44,1
ROTATING,512,atcoder/abc322_b,45,1
ROTATING,512,atcoder/abc322_b,46,1
ROTATING,512,atcoder/abc322_b,47,1
ROTATING,512,atcoder/abc322_b,48,1
ROTATING,512,atcoder/abc322_b,49,1
ROTATING,512,atcoder/abc322_b,50,1
ROTATING,512,atcoder/abc322_b,51,1
ROTATING,512,atcoder/abc322_b,52,1
ROTATING,512,atcoder/abc322_b,53,1
ROTATING,512,atcoder/abc322_b,54,1
ROTATING,512,atcoder/abc322_b,55,1
ROTATING,512,atcoder/abc322_b,56,1
ROTATING,512,atcoder/abc322_b,57,1
ROTATING,512,atcoder/abc322_b,58,1
ROTATING,512,atcoder/abc322_b,59,1
ROTATING,512,atcoder/abc322_b,60,1
ROTATING,512,atcoder/abc322_b,61,1
ROTATING,512,atcoder/abc322_b,62,1
ROTATING,512,atcoder/abc322_b,63,1
ROTATING,512,atcoder/abc322_b,80,1
ROTATING,512,atcoder/abc322_b,81,1
ROTATING,512,atcoder/abc322_b,82,1
ROTATING,512,atcoder/abc322_b,83,1
ROTATING,512,atcoder/abc322_b,84,1
ROTATING,512,atcoder/abc322_b,85,1
ROTATING,512,atcoder/abc327_e,0,5
ROTATING,512,atcoder/abc327_e,1,5
ROTATING,512,atcoder/abc327_e,2,5
ROTATING,512,atcoder/abc327_e,3,5
ROTATING,512,atcoder/abc327_e,4,5
ROTATING,512,atcoder/abc327_e,5,5
ROTATING,512,atcoder/abc327_e,6,5
ROTATING,512,atcoder/abc327_e,7,5
ROTATING,512,atcoder/abc327_e,16,1
ROTATING,512,atcoder/abc327_e,17,1
ROTATING,512,atcoder/abc327_e,18,1
ROTATING,512,atcoder/abc327_e,19,1
ROTATING,512,atcoder/abc327_e,20,1
ROTATING,512,atcoder/abc327_e,21,1
ROTATING,512,atcoder/abc327_e,22,1
ROTATING,512,atcoder/abc327_e,23,1
ROTATING,512,atcoder/abc327_e,104,1
ROTATING,512,atcoder/abc327_e,105,1
ROTATING,512,atcoder/abc327_e,106,1
ROTATING,512,atcoder/abc327_e,107,1
ROTATING,512,atcoder/abc327_e,108,1
ROTATING,512,atcoder/abc327_e,109,1
ROTATING,512,atcoder/abc327_e,110,1
ROTATING,512,atcoder/abc327_e,111,1
ROTATING,512,atcoder/abc327_e,120,1
ROTATING,512,atcoder/abc327_e,121,1
ROTATING,512,atcoder/abc327_e,122,1
ROTATING,512,atcoder/abc327_e,123,1
ROTATING,512,atcoder/abc327_e,124,1
ROTATING,512,atcoder/abc327_e,125,1
ROTATING,512,atcoder/abc327_e,126,1
ROTATING,512,atcoder/abc327_e,127,1
ROTATING,512,atcoder/abc327_e,136,1
ROTATING,512,atcoder/abc327_e,137,1
ROTATING,512,atcoder/abc327_e,138,1
ROTATING,512,atcoder/abc327_e,139,1
ROTATING,512,atcoder/abc327_e,140,1
ROTATING,512,atcoder/abc327_e,141,1
ROTATING,512,atcoder/abc327_e,142,1
ROTATING,512,atcoder/abc327_e,143,1
ROTATING,512,atcoder/abc327_e,208,1
ROTATING,512,atcoder/abc327_e,209,1
ROTATING,512,atcoder/abc327_e,210,1
ROTATING,512,atcoder/abc327_e,211,1
ROTATING,512,atcoder/abc327_e,212,1
ROTATING,512,atcoder/abc327_e,213,1
ROTATING,512,atcoder/abc327_e,214,1
ROTATING,512,atcoder/abc327_e,215,1
ROTATING,512,atcoder/abc327_e,240,1
ROTATING,512,atcoder/abc327_e,241,1
ROTATING,512,atcoder/abc327_e,242,1
ROTATING,512,atcoder/abc327_e,243,1
ROTATING,512,atcoder/abc327_e,244,1
ROTATING,512,atcoder/abc327_e,245,1
ROTATING,512,atcoder/abc327_e,246,1
ROTATING,512,atcoder/abc327_e,247,1
ROTATING,512,atcoder/abc327_e,248,1
ROTATING,512,atcoder/abc327_e,249,1
ROTATING,512,atcoder/abc327_e,250,1
ROTATING,512,atcoder/abc327_e,251,1
ROTATING,512,atcoder/abc327_e,252,1
ROTATING,512,atcoder/abc327_e,253,1
ROTATING,512,atcoder/abc327_e,254,1
ROTATING,512,atcoder/abc327_e,255,1
ROTATING,512,atcoder/abc327_e,368,1
ROTATING,512,atcoder/abc327_e,369,1
ROTATING,512,atcoder/abc327_e,370,1
ROTATING,512,atcoder/abc327_e,371,1
ROTATING,512,atcoder/abc327_e,372,1
ROTATING,512,atcoder/abc327_e,373,1
ROTATING,512,atcoder/abc327_e,374,1
ROTATING,512,atcoder/abc327_e,375,1
ROTATING,512,atcoder/abc327_e,384,1
ROTATING,512,atcoder/abc327_e,385,1
ROTATING,512,atcoder/abc327_e,386,1
ROTATING,512,atcoder/abc327_e,387,1
ROTATING,512,atcoder/abc327_e,388,1
ROTATING,512,atcoder/abc327_e,389,1
ROTATING,512,atcoder/abc327_e,390,1
ROTATING,512,atcoder/abc327_e,391,1
ROTATING,512,atcoder/abc327_e,408,1
ROTATING,512,atcoder/abc327_e,409,1
ROTATING,512,atcoder/abc327_e,410,1
ROTATING,512,atcoder/abc327_e,411,1
ROTATING,512,atcoder/abc327_e,412,1
ROTATING,512,atcoder/abc327_e,413,1
ROTATING,512,atcoder/abc327_e,414,1
ROTATING,512,atcoder/abc327_e,415,1
ROTATING,512,atcoder/abc327_e,456,1
ROTATING,512,atcoder/abc327_e,457,1
ROTATING,512,atcoder/abc327_e,458,1
ROTATING,512,atcoder/abc327_e,459,1
ROTATING,512,atcoder/abc327_e,460,1
ROTATING,512,atcoder/abc327_e,461,1
ROTATING,512,atcoder/abc327_e,462,1
ROTATING,512,atcoder/abc327_e,463,1
ROTATING,512,atcoder/abc327_e,496,1
ROTATING,512,atcoder/abc327_e,497,1
ROTATING,512,atcoder/abc327_e,498,1
ROTATING,512,atcoder/abc327_e,499,1
ROTATING,512,atcoder/abc327_e,500,1
ROTATING,512,atcoder/abc327_e,501,1
ROTATING,512,atcoder/abc327_e,502,1
ROTATING,512,atcoder/abc327_e,503,1
ROTATING,512,atcoder/abc327_e,528,1
ROTATING,512,atcoder/abc327_e,529,1
ROTATING,512,atcoder/abc327_e,530,1
ROTATING,512,atcoder/abc327_e,531,1
ROTATING,512,atcoder/abc327_e,532,1
ROTATING,512,atcoder/abc327_e,533,1
ROTATING,512,atcoder/abc327_e,534,1
ROTATING,512,atcoder/abc327_e,535,1
ROTATING,512,atcoder/abc327_e,552,1
ROTATING,512,atcoder/abc327_e,553,1
ROTATING,512,atcoder/abc327_e,554,1
ROTATING,512,atcoder/abc327_e,555,1
ROTATING,512,atcoder/abc327_e,556,1
ROTATING,512,atcoder/abc327_e,557,1
ROTATING,512,atcoder/abc327_e,558,1
ROTATING,512,atcoder/abc327_e,559,1
ROTATING,512,atcoder/abc327_e,568,1
ROTATING,512,atcoder/abc327_e,569,1
ROTATING,512,atcoder/abc327_e,570,1
ROTATING,512,atcoder/abc327_e,571,1
ROTATING,512,atcoder/abc327_e,572,1
ROTATING,512,atcoder/abc327_e,573,1
ROTATING,512,atcoder/abc327_e,574,1
ROTATING,512,atcoder/abc327_e,575,1
ROTATING,512,atcoder/abc327_e,600,1
ROTATING,512,atcoder/abc327_e,601,1
ROTATING,512,atcoder/abc327_e,602,1
ROTATING,512,atcoder/abc327_e,603,1
ROTATING,512,atcoder/abc327_e,604,1
ROTATING,512,atcoder/abc327_e,605,1
ROTATING,512,atcoder/abc327_e,606,1
ROTATING,512,atcoder/abc327_e,607,1
ROTATING,512,atcoder/abc327_e,608,1
ROTATING,512,atcoder/abc327_e,609,1
ROTATING,512,atcoder/abc327_e,610,1
ROTATING,512,atcoder/abc327_e,611,1
ROTATING,512,atcoder/abc327_e,612,1
ROTATING,512,atcoder/abc327_e,613,1
ROTATING,512,atcoder/abc327_e,614,1
ROTATING,512,atcoder/abc327_e,615,1
ROTATING,512,atcoder/abc327_e,616,1
ROTATING,512,atcoder/abc327_e,617,1
ROTATING,512,atcoder/abc327_e,618,1
ROTATING,512,atcoder/abc327_e,619,1
ROTATING,512,atcoder/abc327_e,620,1
ROTATING,512,atcoder/abc327_e,621,1
ROTATING,512,atcoder/abc327_e,664,1
ROTATING,512,atcoder/abc327_e,665,1
ROTATING,512,atcoder/abc327_e,666,1
ROTATING,512,atcoder/abc327_e,667,1
ROTATING,512,atcoder/abc327_e,668,1
ROTATING,512,atcoder/abc327_e,669,1
ROTATING,512,atcoder/abc327_e,670,1
ROTATING,512,atcoder/abc327_e,671,1
ROTATING,512,atcoder/abc327_e,712,1
ROTATING,512,atcoder/abc327_e,713,1
ROTATING,512,atcoder/abc331_e,0,4
ROTATING,512,atcoder/abc331_e,1,4
ROTATING,512,atcoder/abc331_e,2,4
ROTATING,512,atcoder/abc331_e,3,4
ROTATING,512,atcoder/abc331_e,4,4
ROTATING,512,atcoder/abc331_e,5,4
ROTATING,512,atcoder/abc331_e,6,4
ROTATING,512,atcoder/abc331_e,7,4
ROTATING,512,atcoder/abc331_e,56,1
ROTATING,512,atcoder/abc331_e,57,1
ROTATING,512,atcoder/abc331_e,58,1
ROTATING,512,atcoder/abc331_e,59,1
ROTATING,512,atcoder/abc331_e,60,1
ROTATING,512,atcoder/abc331_e,61,1
ROTATING,512,atcoder/abc331_e,62,1
ROTATING,512,atcoder/abc331_e,63,1
ROTATING,512,atcoder/abc331_e,72,1
ROTATING,512,atcoder/abc331_e,73,1
ROTATING,512,atcoder/abc331_e,74,1
ROTATING,512,atcoder/abc331_e,75,1
ROTATING,512,atcoder/abc331_e,76,1
ROTATING,512,atcoder/abc331_e,77,1
ROTATING,512,atcoder/abc331_e,78,1
ROTATING,512,atcoder/abc331_e,79,1
ROTATING,512,atcoder/abc331_e,192,1
ROTATING,512,atcoder/abc331_e,193,1
ROTATING,512,atcoder/abc331_e,194,1
ROTATING,512,atcoder/abc331_e,195,1
ROTATING,512,atcoder/abc331_e,196,1
ROTATING,512,atcoder/abc331_e,197,1
ROTATING,512,atcoder/abc331_e,198,1
ROTATING,512,atcoder/abc331_e,199,1
ROTATING,512,atcoder/abc331_e,224,1
ROTATING,512,atcoder/abc331_e,225,1
ROTATING,512,atcoder/abc331_e,226,1
ROTATING,512,atcoder/abc331_e,227,1
ROTATING,512,atcoder/abc331_e,228,1
ROTATING,512,atcoder/abc331_e,229,1
ROTATING,512,atcoder/abc331_e,230,1
ROTATING,512,atcoder/abc331_e,231,1
ROTATING,512,atcoder/abc331_e,304,1
ROTATING,512,atcoder/abc331_e,305,1
ROTATING,512,atcoder/abc331_e,306,1
ROTATING,512,atcoder/abc331_e,307,1
ROTATING,512,atcoder/abc331_e,308,1
ROTATING,512,atcoder/abc331_e,309,1
ROTATING,512,atcoder/abc331_e,310,1
ROTATING,512,atcoder/abc331_e,311,1
ROTATING,512,atcoder/abc331_e,336,1
ROTATING,512,atcoder/abc331_e,337,1
ROTATING,512,atcoder/abc331_e,338,1
ROTATING,512,atcoder/abc331_e,339,1
ROTATING,512,atcoder/abc331_e,340,1
ROTATING,512,atcoder/abc331_e,341,1
ROTATING,512,atcoder/abc331_e,342,1
ROTATING,512,atcoder/abc331_e,343,1
ROTATING,512,atcoder/abc331_e,392,1
ROTATING,512,atcoder/abc331_e,393,1
ROTATING,512,atcoder/abc331_e,394,1
ROTATING,512,atcoder/abc331_e,395,1
ROTATING,512,atcoder/abc331_e,396,1
ROTATING,512,atcoder/abc331_e,397,1
ROTATING,512,atcoder/abc331_e,398,1
ROTATING,512,atcoder/abc331_e,399,1
ROTATING,512,atcoder/abc331_e,408,1
ROTATING,512,atcoder/abc331_e,409,1
ROTATING,512,atcoder/abc331_e,410,1
ROTATING,512,atcoder/abc331_e,411,1
ROTATING,512,atcoder/abc331_e,412,1
ROTATING,512,atcoder/abc331_e,413,1
ROTATING,512,atcoder/abc331_e,414,1
ROTATING,512,atcoder/abc331_e,415,1
ROTATING,512,atcoder/abc331_e,416,1
ROTATING,512,atcoder/abc331_e,417,1
ROTATING,512,atcoder/abc331_e,418,1
ROTATING,512,atcoder/abc331_e,419,1
ROTATING,512,atcoder/abc331_e,420,1
ROTATING,512,atcoder/abc331_e,421,1
ROTATING,512,atcoder/abc331_e,422,1
ROTATING,512,atcoder/abc331_e,423,1
ROTATING,512,atcoder/abc331_e,440,1
ROTATING,512,atcoder/abc331_e,441,1
ROTATING,512,atcoder/abc331_e,442,1
ROTATING,512,atcoder/abc331_e,443,1
ROTATING,512,atcoder/abc331_e,444,1
ROTATING,512,atcoder/abc331_e,445,1
ROTATING,512,atcoder/abc331_e,446,1
ROTATING,512,atcoder/abc331_e,447,1
ROTATING,512,atcoder/abc331_e,448,1
ROTATING,512,atcoder/abc331_e,449,1
ROTATING,512,atcoder/abc331_e,450,1
ROTATING,512,atcoder/abc331_e,451,1
ROTATING,512,atcoder/abc331_e,452,1
ROTATING,512,atcoder/abc331_e,453,1
ROTATING,512,atcoder/abc331_e,454,1
ROTATING,512,atcoder/abc331_e,455,1
ROTATING,512,atcoder/abc331_e,560,1
ROTATING,512,atcoder/abc331_e,561,1
ROTATING,512,atcoder/abc331_e,562,1
ROTATING,512,atcoder/abc331_e,563,1
ROTATING,512,atcoder/abc331_e,564,1
ROTATING,512,atcoder/abc331_e,565,1
ROTATING,512,atcoder/abc331_e,566,1
ROTATING,512,atcoder/abc331_e,567,1
ROTATING,512,atcoder/abc331_e,608,1
ROTATING,512,atcoder/abc331_e,609,1
ROTATING,512,atcoder/abc331_e,610,1
ROTATING,512,atcoder/abc331_e,611,1
ROTATING,512,atcoder/abc331_e,612,1
ROTATING,512,atcoder/abc331_e,613,1
ROTATING,512,atcoder/abc331_e,614,1
ROTATING,512,atcoder/abc331_e,615,1
ROTATING,512,atcoder/abc331_e,632,1
ROTATING,512,atcoder/abc331_e,633,1
ROTATING,512,atcoder/abc331_e,634,1
ROTATING,512,atcoder/abc331_e,635,1
ROTATING,512,atcoder/abc331_e,636,1
ROTATING,512,atcoder/abc331_e,637,1
ROTATING,512,atcoder/abc331_e,638,1
ROTATING,512,atcoder/abc331_e,639,1
ROTATING,512,atcoder/abc331_e,648,1
ROTATING,512,atcoder/abc331_e,649,1
ROTATING,512,atcoder/abc331_e,650,1
ROTATING,512,atcoder/abc331_e,651,1
ROTATING,512,atcoder/abc331_e,652,1
ROTATING,512,atcoder/abc331_e,653,1
ROTATING,512,atcoder/abc331_e,654,1
ROTATING,512,atcoder/abc331_e,655,1
ROTATING,512,atcoder/abc331_e,744,1
ROTATING,512,atcoder/abc331_e,745,1
ROTATING,512,atcoder/abc331_e,746,1
ROTATING,512,atcoder/abc331_e,747,1
ROTATING,512,atcoder/abc331_e,748,1
ROTATING,512,atcoder/abc331_e,749,1
ROTATING,512,atcoder/abc331_e,750,1
ROTATING,512,atcoder/abc331_e,751,1
ROTATING,512,atcoder/abc331_e,768,1
ROTATING,512,atcoder/abc331_e,769,1
ROTATING,512,atcoder/abc331_e,770,1
ROTATING,512,atcoder/abc331_e,771,1
ROTATING,512,atcoder/abc331_e,772,1
ROTATING,512,atcoder/abc331_e,773,1
ROTATING,512,atcoder/abc331_e,774,1
ROTATING,512,atcoder/abc331_e,775,1
ROTATING,512,atcoder/abc331_e,832,1
ROTATING,512,atcoder/abc331_e,833,1
ROTATING,512,atcoder/abc331_e,834,1
ROTATING,512,atcoder/abc331_e,835,1
ROTATING,512,atcoder/abc331_e,836,1
ROTATING,512,atcoder/abc331_e,837,1
ROTATING,512,atcoder/abc331_e,838,1
ROTATING,512,atcoder/abc331_e,839,1
ROTATING,512,codeforces/1899_C,0,5
ROTATING,512,codeforces/1899_C,1,5
ROTATING,512,codeforces/1899_C,2,5
ROTATING,512,codeforces/1899_C,3,5
ROTATING,512,codeforces/1899_C,4,5
ROTATING,512,codeforces/1899_C,5,5
ROTATING,512,codeforces/1899_C,6,5
ROTATING,512,codeforces/1899_C,7,5
ROTATING,512,codeforces/1899_C,8,1
ROTATING,512,codeforces/1899_C,9,1
ROTATING,512,codeforces/1899_C,10,1
ROTATING,512,codeforces/1899_C,11,1
ROTATING,512,codeforces/1899_C,12,1
ROTATING,512,codeforces/1899_C,13,1
ROTATING,512,codeforces/1899_C,14,1
ROTATING,512,codeforces/1899_C,15,1
ROTATING,512,codeforces/1899_C,16,1
ROTATING,512,codeforces/1899_C,17,1
ROTATING,512,codeforces/1899_C,18,1
ROTATING,512,codeforces/1899_C,19,1
ROTATING,512,codeforces/1899_C,20,1
ROTATING,512,codeforces/1899_C,21,1
ROTATING,512,codeforces/1899_C,22,1
ROTATING,512,codeforces/1899_C,23,1
ROTATING,512,codeforces/1899_C,32,1
ROTATING,512,codeforces/1899_C,33,1
ROTATING,512,codeforces/1899_C,34,1
ROTATING,512,codeforces/1899_C,35,1
ROTATING,512,codeforces/1899_C,36,1
ROTATING,512,codeforces/1899_C,37,1
ROTATING,512,codeforces/1899_C,38,1
ROTATING,512,codeforces/1899_C,39,1
ROTATING,512,codeforces/1899_C,72,1
ROTATING,512,codeforces/1899_C,73,1
ROTATING,512,codeforces/1899_C,74,1
ROTATING,512,codeforces/1899_C,75,1
ROTATING,512,codeforces/1899_C,76,1
ROTATING,512,codeforces/1899_C,77,1
ROTATING,512,codeforces/1899_C,78,1
ROTATING,512,codeforces/1899_C,79,1
ROTATING,512,codeforces/1899_C,80,1
ROTATING,512,codeforces/1899_C,81,1
ROTATING,512,codeforces/1899_C,82,1
ROTATING,512,codeforces/1899_C,83,1
ROTATING,512,codeforces/1899_C,84,1
ROTATING,512,codeforces/1899_C,85,1
ROTATING,512,codeforces/1899_C,86,1
ROTATING,512,codeforces/1899_C,87,1
ROTATING,512,codeforces/1899_C,96,1
ROTATING,512,codeforces/1899_C,97,1
ROTATING,512,codeforces/1899_C,98,1
ROTATING,512,codeforces/1899_C,99,1
ROTATING,512,codeforces/1899_C,100,1
ROTATING,512,codeforces/1899_C,101,1
ROTATING,512,codeforces/1899_C,102,1
ROTATING,512,codeforces/1899_C,103,1
ROTATING,512,codeforces/1899_C,104,1
ROTATING,512,codeforces/1899_C,105,1
ROTATING,512,codeforces/1899_C,106,1
ROTATING,512,codeforces/1899_C,107,1
ROTATING,512,codeforces/1899_C,108,1
ROTATING,512,codeforces/1899_C,109,1
ROTATING,512,codeforces/1899_C,110,1
ROTATING,512,codeforces/1899_C,111,1
ROTATING,512,codeforces/1899_C,144,1
ROTATING,512,codeforces/1899_C,145,1
ROTATING,512,codeforces/1899_C,146,1
ROTATING,512,codeforces/1899_C,147,1
ROTATING,512,codeforces/1899_C,148,1
ROTATING,512,codeforces/1899_C,149,1
ROTATING,512,codeforces/1899_C,150,1
ROTATING,512,codeforces/1899_C,151,1
ROTATING,512,codeforces/1899_C,160,1
ROTATING,512,codeforces/1899_C,161,1
ROTATING,512,codeforces/1899_C,162,1
ROTATING,512,codeforces/1899_C,163,1
ROTATING,512,codeforces/1899_C,164,1
ROTATING,512,codeforces/1899_C,165,1
ROTATING,512,codeforces/1899_C,166,1
ROTATING,512,codeforces/1899_C,167,1
ROTATING,512,codeforces/1899_C,168,1
ROTATING,512,codeforces/1899_C,169,1
ROTATING,512,codeforces/1899_C,170,1
ROTATING,512,codeforces/1899_C,171,1
ROTATING,512,codeforces/1899_C,172,1
ROTATING,512,codeforces/1899_C,173,1
ROTATING,512,codeforces/1899_C,174,1
ROTATING,512,codeforces/1899_C,175,1
ROTATING,512,codeforces/1899_C,192,1
ROTATING,512,codeforces/1899_C,193,1
ROTATING,512,codeforces/1899_C,194,1
ROTATING,512,codeforces/1899_C,195,1
ROTATING,512,codeforces/1899_C,196,1
ROTATING,512,codeforces/1899_C,197,1
ROTATING,512,codeforces/1899_C,198,1
ROTATING,512,codeforces/1899_C,199,1
